title,link,source,published_date,snippet,sentiment
AI Stocks Tumble as Chinese DeepSeek’s AI Advances,https://www.morningstar.com/stocks/tech-stocks-slide-chinese-ai-disruption,Morningstar,2025-01-30 20:58:23.503449,Chip stocks and other AI-related plays take a hit as DeepSeek's AI model claims a reduced need for microchips.,Neutral
Why is DeepSeek AI suddenly so popular?,https://bgr.com/tech/why-is-deepseek-ai-suddenly-so-popular/,Boy Genius Report,2025-01-30 20:58:23.503458,Chinese startup DeepSeek is the talk of the town as its affordable R1 models challenge the supremacy of ChatGPT.,Positive
DeepSeek’s AI Model Just Upended the White-Hot US Power Market,https://www.bloomberg.com/news/articles/2025-01-28/deepseek-s-ai-model-just-upended-the-white-hot-us-power-market,Bloomberg,2025-01-30 20:58:23.503465,It took just a single day's trading for Chinese artificial intelligence company DeepSeek to upend the US power market's yearlong hot streak premised on a...,Neutral
DeepSeek AI Fallout Spreads to Manufacturing Stocks. These Have the Most Risk.,https://www.barrons.com/articles/deepseek-ai-fallout-stocks-manufacturing-4f7cbc2b,Barron's,2025-01-30 20:58:23.503472,"Shares of Eaton, Schneider Electric, Trane, Amphenol, and others are all selling off after the Chinese AI app DeepSeek spooked investors.",Negative
Amazon Cloud Offers DeepSeek AI Models As Meta Open Source Rivalry Grows,https://www.investors.com/news/technology/amazon-stock-deepseek-meta-open-source-ai-model-rivalry/,Investor's Business Daily,2025-01-31 20:58:23.503479,"Amazon.com (AMZN) has joined Microsoft (MSFT) in offering access to Chinese startup DeepSeek's low-cost, open-source artificial intelligence training models...",Positive
"AI Disruption: The DeepSeek Effect on Wall Street, Governments and Beyond",https://www.govtech.com/blogs/lohrmann-on-cybersecurity/ai-disruption-the-deepseek-effect-on-wall-street-governments-and-beyond,GovTech,2025-02-02 20:58:23.503486,The past week has been full of headlines regarding DeepSeek AI. So what lessons can we learn from this whirlwind of media stories and the corresponding...,Negative
China's DeepSeek may erase America's lead in AI. And wreck your 401(k). | Opinion,https://www.usatoday.com/story/opinion/2025/01/29/deepseek-ai-nvidia-stock-openai-google-meta/77992395007/,USA Today,2025-01-30 20:58:23.503493,China's DeepSeek narrows America's advantages on artificial intelligence and threatens U.S. tech companies' business models.,Negative
​How DeepSeek AI just changed the game for LLMs,https://www.thedrum.com/opinion/2025/01/27/how-deepseek-ai-just-changed-the-game-llms,The Drum,2025-01-30 20:58:23.503500,The Drum's Gordon Young reacts to the news that OpenAI has a new and surprising rival to contend with in China's DeepSeek.,Neutral
"DeepSeek AI Is 'Good News' For Enterprise Software, Says SAP CEO",https://www.investors.com/news/technology/deepseek-ai-enterprise-software-sap-nvidia/,Investor's Business Daily,2025-01-30 20:58:23.503507,"DeepSeek's AI technology, which roiled the tech market this week, is 'good news' for enterprise software companies like SAP, its CEO said.",Positive
"Generator, advanced nuclear stocks reel as low-cost DeepSeek chills AI load growth outlook",https://www.utilitydive.com/news/ipp-stocks-reel-as-low-cost-deepseek-chills-ai-load-growth-thesis/738482/,Utility Dive,2025-01-30 20:58:23.503514,"Among the hardest hit were companies with large existing gas and nuclear fleets, along with advanced nuclear technology providers expected to benefit from...",Positive
What DeepSeek’s AI Innovation Means For Investors And Big Tech,https://www.forbes.com/sites/garthfriesen/2025/01/29/deepseeks-ai-innovation-what-it-means-for-investors-and-big-tech/,Forbes,2025-01-30 20:58:23.503521,"Necessity drives innovation, and when resources are limited, creativity takes over. China's DeepSeek exemplifies this with its latest R1 open-source...",Positive
Do China’s A.I. Advances Mean U.S. Technology Controls Have Failed?,https://www.nytimes.com/2025/01/28/business/economy/deepseek-china-us-chip-controls.html,The New York Times,2025-01-30 20:58:23.503528,"DeepSeek's A.I. models show that China is making rapid gains in the field, despite American efforts to hinder it.",Negative
Public DeepSeek AI database exposes API keys and other user data,https://www.zdnet.com/article/public-deepseek-ai-database-exposes-api-keys-and-other-user-data/,ZDNET,2025-01-31 20:58:23.503535,"Beyond investor and CEO panic, DeepSeek presents a host of security concerns. Here's what the experts think you should know.",Negative
DeepSeek AI Chatbot,https://www.bc.edu/content/bc-web/offices/its/about/its-news/2025/deepseek-warning.html,Boston College,2025-01-30 20:58:23.503558,"Please be aware, due to data privacy concerns, the BC University Tech Acquisition process, also known as Get Tech, has placed the AI chatbot DeepSeek on the...",Neutral
Here Are the Stock Market Winners and Losers from the DeepSeek AI Upheaval,https://www.investopedia.com/stock-market-winners-and-losers-of-deepseek-ai-upheaval-nvda-meta-now-8783765,Investopedia,2025-02-01 20:58:23.503566,"AI stocks had a volatile week as Wall Street reckoned with the implications of a sophisticated, cost-efficient AI model from Chinese start-up DeepSeek.",Negative
Why Apple Stock Dodged the DeepSeek AI Rout,https://www.investopedia.com/why-apple-stock-dodged-deepseek-ai-rout-update-8781143,Investopedia,2025-01-30 20:58:23.503573,"Apple was one of the few mega-cap tech stocks rising on Monday amid a rout that sank shares of cloud hyperscalers, AI chip makers and nuclear power...",Neutral
DeepSeek just taught the AI industry 5 hard lessons,https://mashable.com/article/deepseek-ai-lessons,Mashable,2025-01-30 20:58:23.503580,"China's DeepSeek is teaching American AI companies like OpenAI, Google, Microsoft and Anthropic a series of hard-to-swallow lessons.",Negative
Matt Egan explains why China's AI model is causing US stocks to drop,https://www.cnn.com/2025/01/27/business/video/deepseek-ai-model-r1-china-digvid,CNN,2025-01-30 20:58:23.503587,"CNN's Matt Egan reports on a new Chinese AI model called R1, which was created by the company DeepSeek. The R1 model is causing US stocks to drop and is...",Negative
What Is DeepSeek and How Should It Change How You Invest in AI?,https://www.investopedia.com/deepseek-ai-investing-8782152,Investopedia,2025-01-31 20:58:23.503594,"The generative AI industry in the U.S. is getting a wake-up call, as are jittery investors who have seen their stocks rise with the AI boom in the last few...",Neutral
"As Nvidia Stock Rises, Here’s Why DeepSeek AI Worries Are Overblown",https://www.barrons.com/articles/nvidia-stock-deepseek-ai-99f63cf1,Barron's,2025-01-30 20:58:23.503601,Nvidia stock rises after the chip maker saw its market value drop by $593 billion on Monday—the biggest one-day drop for any listed company on record.,Negative
What DeepSeek's Technology Could Mean for Tech Stocks | Investing,https://money.usnews.com/investing/articles/what-deepseek-ai-means-for-tech-stocks,US News Money,2025-01-30 20:58:23.503608,Chinese artificial intelligence startup DeepSeek rattled the U.S. technology sector after the company recently unveiled an AI model that is competitive with...,Neutral
Chinese tech startup DeepSeek says it was hit with ‘large-scale malicious attacks’,https://apnews.com/article/deepseek-ai-artificial-intelligence-be414acadbf35070d7645fe9fbd8f464,AP News,2025-01-30 20:58:23.503615,Chinese tech startup DeepSeek said it was hit by a cyber attack on Monday that disrupted users' ability to register on the site.,Neutral
"DeepSeek’s AI Shockwave Hits Nvidia Hard, Wiping Out Billions",https://www.forbes.com/sites/greatspeculations/2025/02/03/deepseeks-ai-shockwave-hits-nvidia-hard-wiping-out-billions/,Forbes,2025-02-03 20:58:23.503622,"The artificial intelligence revolution is moving at lightning speed, and one of the biggest stories from last week underscores just how critical the...",Negative
Interactive: DeepSeek AI bursts the bubble for US gas-fired power growth,https://www.spglobal.com/commodity-insights/en/news-research/latest-news/natural-gas/020325-interactive-us-ai-datacenters-power-natural-gas-demand,S&P Global,2025-02-03 20:58:23.503629,"On a chilly day in late January, obscure Chinese artificial intelligence company DeepSeek AI put the US natural gas market on its heels, breaking news that...",Positive
DeepSeek: How China's 'AI heroes' overcame US curbs to stun Silicon Valley,https://www.bbc.com/news/articles/czepw096wy4o,BBC,2025-01-30 20:58:23.503636,"When ChatGPT stormed the world of artificial intelligence (AI), an inevitable question followed: did it spell trouble for China, America's biggest tech...",Positive
"Q&A: What Is DeepSeek, the Bargain AI Roiling the Stock Market?",https://news.darden.virginia.edu/2025/01/29/qa-what-is-deepseek-the-bargain-ai-roiling-the-stock-market/,Darden Report Online,2025-01-30 20:58:23.503643,"January 29, 2025 Just a week or so ago, a little-known Chinese technology company called DeepSeek quietly debuted an artificial intelligence app.",Positive
What is DeepSeek and why is it disrupting the AI sector?,https://www.reuters.com/technology/artificial-intelligence/what-is-deepseek-why-is-it-disrupting-ai-sector-2025-01-27/,Reuters,2025-01-30 20:58:23.503650,"BEIJING, Jan 27 (Reuters) - Chinese startup DeepSeek's launch of its latest AI models, which it says are on a par or better than industry-leading models in...",Neutral
Q&A: DeepSeek AI assistant and the future of AI,https://www.psu.edu/news/research/story/qa-deepseek-ai-assistant-and-future-ai,Penn State University,2025-01-31 20:58:23.503656,"UNIVERSITY PARK, Pa. — News that artificial intelligence (AI) assistant DeepSeek can compete with models like ChatGPT and Gemini for a fraction of the cost...",Neutral
DeepSeek R1 is now available on Azure AI Foundry and GitHub,https://azure.microsoft.com/en-us/blog/deepseek-r1-is-now-available-on-azure-ai-foundry-and-github/,Microsoft Azure,2025-01-30 20:58:23.503664,"DeepSeek R1, available through the model catalog on Microsoft Azure AI Foundry and GitHub, enables businesses to seamlessly integrate advanced AI.",Neutral
DeepSeek AI: How to try DeepSeek R1 right now,https://mashable.com/article/deepseek-ai-r1-how-to-try-iphone-desktop,Mashable,2025-01-30 20:58:23.503671,"A new super-powered, open-source AI model called DeepSeek R1 is rattling the industry this week, after it was unexpectedly dropped into the laps of...",Neutral
WashU Expert: How DeepSeek changes the AI industry,https://source.washu.edu/2025/02/washu-expert-how-deepseek-changes-the-ai-industry/,The Source | Washington University in St. Louis,2025-02-03 20:58:23.503678,DeepSeek AI surged in popularity in the past week after analysts showed that it was trained much more efficiently compared with models like Open AI ChatGPT...,Neutral
"What is DeepSeek, the Chinese AI startup that shook the tech world?",https://www.cnn.com/2025/01/27/tech/deepseek-ai-explainer/index.html,CNN,2025-01-30 20:58:23.503685,"A surprisingly efficient and powerful Chinese AI model has taken the technology industry by storm. It's called DeepSeek R1, and it's rattling nerves on Wall...",Negative
"What is DeepSeek, the Chinese AI company upending the stock market?",https://apnews.com/article/deepseek-ai-china-f4908eaca221d601e31e7e3368778030,AP News,2025-01-30 20:58:23.503691,A frenzy over an artificial intelligence chatbot made by Chinese tech startup DeepSeek was upending stock markets Monday and fueling debates over the...,Neutral
Why DeepSeek’s AI Model Just Became the Top-Rated App in the U.S.,https://www.scientificamerican.com/article/why-deepseeks-ai-model-just-became-the-top-rated-app-in-the-u-s/,Scientific American,2025-01-30 20:58:23.503698,"A Chinese start-up has stunned the technology industry—and financial markets—with a cheaper, lower-tech AI assistant that matches the state of the art.",Neutral
How DeepSeek’s AI Stacks Up Against OpenAI’s Model,https://www.wsj.com/articles/how-deepseeks-ai-stacks-up-against-openais-model-e938c3d6,WSJ,2025-01-30 20:58:23.503705,"It's impossible to look at the Chinese artificial intelligence startup DeepSeek's new AI model without comparing it against OpenAI, the dominant American...",Neutral
"What we know on DeepSeek AI: How it rivals ChatGPT, stock market impact, security concerns and more",https://www.nbcnews.com/tech/tech-news/deepseek-ai-model-china-chat-gpt-tech-stocks-what-know-rcna189604,NBC News,2025-01-30 20:58:23.503712,Chinese tech startup DeepSeek has come roaring into public view shortly after it released a model of its artificial intelligence service that seemingly is...,Positive
